procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0  65924 153581104  35632 797989824    0    0     0   399 301165 15211 20  1 79  0  0
 4  0  65924 153585760  35632 797989760    0    0     0   114 7866 4245  2  0 98  0  0
 4  0  65924 153586112  35632 797989760    0    0     0    18 6872 3034  2  0 98  0  0
 4  0  65924 153585024  35632 797989760    0    0     0     0 5748 2591  2  0 98  0  0
 5  0  65924 153584800  35632 797989760    0    0     0   913 6338 3226  2  0 98  0  0
 4  0  65924 153586464  35632 797989760    0    0     0     3 5579 2392  2  0 98  0  0
 4  0  65924 153585984  35632 797989760    0    0     0     0 5454 2060  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153585728  35632 797989760    0    0     0    72 5396 2062  2  0 98  0  0
 4  0  65924 153585696  35632 797989760    0    0     0     0 5968 2473  2  0 98  0  0
 5  0  65924 153586736  35632 797989760    0    0     0     0 6128 2521  2  0 98  0  0
 4  0  65924 153586912  35632 797989760    0    0     0     2 5630 2039  2  0 98  0  0
 4  0  65924 153574336  35632 797989760    0    0     0     0 5389 2028  2  0 98  0  0
 4  0  65924 153573824  35632 797989760    0    0     0   492 7870 3579  2  0 98  0  0
 4  0  65924 153573920  35632 797989760    0    0     0   119 5972 2466  2  0 98  0  0
 4  0  65924 153583136  35632 797989760    0    0     0   222 5973 2498  2  0 98  0  0
 5  0  65924 153576928  35632 797989824    0    0     0    57 5923 3701  2  0 98  0  0
 5  0  65924 153577088  35632 797989824    0    0     0     3 5823 3931  2  0 98  0  0
 4  0  65924 153577152  35632 797989824    0    0     0     0 77455 13747 16  0 83  0  0
132  0  65924 153575968  35632 797989824    0    0     0     0 70444 13893 17  0 82  0  0
 4  0  65924 153579776  35632 797989824    0    0     0   224 154614 8883 25  1 74  0  0
 4  0  65924 153576544  35632 797989824    0    0     0     0 6192 2753  2  0 98  0  0
 4  0  65924 153576528  35632 797989824    0    0     0     2 5617 2316  2  0 98  0  0
 5  0  65924 153576640  35632 797989824    0    0     0     0 5391 2060  2  0 98  0  0
 4  0  65924 153576672  35632 797989824    0    0     0     0 5600 2173  2  0 98  0  0
 4  0  65924 153575584  35632 797989824    0    0     0  1954 6596 2796  2  0 98  0  0
 5  0  65924 153576592  35632 797989824    0    0     0   162 5627 2273  2  0 98  0  0
 5  0  65924 153576960  35632 797989824    0    0     0     0 5421 2076  2  0 98  0  0
 4  0  65924 153575616  35632 797989824    0    0     0     0 5869 2505  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0  65924 153575360  35632 797989824    0    0     0     0 5852 2523  2  0 98  0  0
 4  0  65924 153575904  35632 797989824    0    0     0    55 5872 2595  2  0 98  0  0
 4  0  65924 153576352  35632 797989824    0    0     0  1527 5580 2068  2  0 98  0  0
 5  0  65924 153576368  35632 797989888    0    0     0     0 5315 2065  2  0 98  0  0
 4  0  65924 153576448  35632 797989888    0    0     0     0 7085 4680  2  0 98  0  0
 4  0  65924 153576640  35632 797989888    0    0     0    19 5825 2591  2  0 98  0  0
 4  0  65924 153576640  35632 797989888    0    0     0   114 5504 2201  2  0 98  0  0
 4  0  65924 153578160  35632 797989888    0    0     0     0 5244 2075  2  0 98  0  0
 4  0  65924 153578448  35632 797989888    0    0     0   128 24421 3762  3  0 97  0  0
 4  0  65924 153580160  35632 797989888    0    0     0     0 52984 7582 13  0 86  0  0
 4  0  65924 153578288  35632 797989888    0    0     0     0 5628 2260  2  0 98  0  0
 4  0  65924 153578256  35632 797989888    0    0     0    22 6363 4029  2  0 98  0  0
 4  0  65924 153578128  35632 797989888    0    0     0    60 5821 2432  2  0 98  0  0
 4  0  65924 153577472  35632 797989888    0    0     0    51 163401 11896 17  0 83  0  0
 4  0  65924 153575872  35632 797989888    0    0     0   685 211784 16148 20  1 79  0  0
 4  0  65924 153577296  35632 797989888    0    0     0     3 166819 7769 22  1 77  0  0
 5  0  65924 153585168  35632 797989888    0    0     0  3139 6545 2906  2  0 98  0  0
 4  0  65924 153575792  35632 797989888    0    0     0   211 6795 3783  2  0 98  0  0
 5  0  65924 153575840  35632 797989888    0    0     0     0 5483 2176  2  0 98  0  0
 4  0  65924 153575936  35632 797989888    0    0     0    70 5461 2198  2  0 98  0  0
 4  0  65924 153574400  35632 797989888    0    0     0   158 7080 4640  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153575264  35632 797989952    0    0     0  1755 6129 2768  2  0 98  0  0
 6  0  65924 153575312  35632 797989952    0    0     0    18 5557 2108  2  0 98  0  0
 7  0  65924 153542448  35632 797990080    0    0     0   347 47168 41374  2  1 97  0  0
 9  0  65924 153540608  35632 797990080    0    0     0  2099 38265 32343  2  1 97  0  0
 8  0  65924 153542304  35632 797990080    0    0     0    85 39409 32356  2  1 97  0  0
 5  0  65924 153540208  35632 797990144    0    0     0  1702 37638 32344  2  1 97  0  0
 8  0  65924 153541280  35632 797990208    0    0     0    77 37392 31974  2  1 97  0  0
 5  0  65924 153205312  35632 797990272    0    0     0   105 34377 23941  2  1 98  0  0
 5  1  65924 152973920  35632 798212608    0    0     0 347978 60610 20230  1  1 98  0  0
 5  0  65924 153544480  35632 797990336    0    0     0 347854 58971 24957  2  1 98  0  0
 7  0  65924 153547424  35632 797990336    0    0     0   222 32226 21181  2  0 98  0  0
131  0  65924 153565504  35632 797990272    0    0     0   860 82346 28603 18  1 81  0  0
131  0  65924 153572192  35632 797990144    0    0     0    24 86044 20969 25  1 75  0  0
 4  0  65924 153575184  35632 797990016    0    0     0     0 67666 7190 14  1 85  0  0
 4  0  65924 153572512  35632 797990016    0    0     0     0 6112 3123  2  0 98  0  0
 4  0  65924 153571232  35632 797990016    0    0     0   690 6225 2559  2  0 98  0  0
 4  0  65924 153571744  35632 797990016    0    0     0     0 5925 2569  2  0 98  0  0
 4  0  65924 153572512  35632 797990016    0    0     0     0 6044 3814  2  0 98  0  0
 4  0  65924 153573696  35632 797990016    0    0     0     0 5793 2965  2  0 98  0  0
 4  0  65924 153573264  35632 797990016    0    0     0     0 5993 2527  2  0 98  0  0
 4  0  65924 153574144  35632 797990016    0    0     0    80 5808 2357  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153574112  35632 797990016    0    0     0    16 5504 2084  2  0 98  0  0
 4  0  65924 153573520  35632 797990016    0    0     0     0 5843 2211  2  0 98  0  0
 5  0  65924 153573664  35632 797990016    0    0     0   580 6274 3749  2  0 98  0  0
 5  0  65924 153573760  35632 797990016    0    0     0    14 8024 3798  2  0 98  0  0
 4  0  65924 153584544  35632 797990016    0    0     0   248 6260 2784  2  0 98  0  0
 4  0  65924 153584736  35632 797990016    0    0     0    78 5582 2543  2  0 98  0  0
 4  0  65924 153580320  35632 797990016    0    0     0     3 6771 3493  2  0 98  0  0
 5  0  65924 153580400  35632 797990016    0    0     0     0 5969 3403  2  0 98  0  0
 5  0  65924 153579616  35632 797990016    0    0     0  5372 5929 2530  2  0 98  0  0
 7  0  65924 153580160  35632 797990016    0    0     0   124 54240 6561  6  0 94  0  0
 4  0  65924 153580096  35632 797990080    0    0     0     0 65308 17392 20  0 80  0  0
 4  0  65924 153583776  35632 797990080    0    0     0     0 115140 14674 29  1 70  0  0
 4  0  65924 153582816  35632 797990080    0    0     0     0 6005 3173  2  0 98  0  0
 4  0  65924 153580032  35632 797990080    0    0     0     0 5895 2601  2  0 98  0  0
 4  0  65924 153580032  35632 797990080    0    0     0   122 6705 4743  2  0 98  0  0
 5  0  65924 153580640  35632 797990080    0    0     0   152 6028 2792  2  0 98  0  0
 5  0  65924 153581312  35632 797990144    0    0     0     0 6037 3452  2  0 98  0  0
 5  0  65924 153581424  35632 797990144    0    0     0     0 5328 2290  2  0 98  0  0
 4  0  65924 153580960  35632 797990144    0    0     0     0 6364 2985  2  0 98  0  0
 4  0  65924 153580576  35632 797990144    0    0     0   121 8473 4867  2  0 98  0  0
 5  0  65924 153580912  35632 797990144    0    0     0    21 5589 2536  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0  65924 153580992  35632 797990144    0    0     0   136 6229 3295  2  0 98  0  0
 5  0  65924 153578496  35632 797990656    0    0     0     0 7282 3911  2  0 98  0  0
 4  0  65924 153579952  35632 797990144    0    0     0    59 6112 2674  2  0 98  0  0
 4  0  65924 153578256  35632 797990144    0    0     0  1546 5960 2615  2  0 98  0  0
 4  0  65924 153579296  35632 797990144    0    0     0    18 5750 3230  2  0 98  0  0
 4  0  65924 153579600  35632 797990144    0    0     0    13 5830 2873  2  0 98  0  0
132  0  65924 153579104  35632 797990080    0    0     0     9 426537 14967 18  1 81  0  0
 5  0  65924 153578064  35632 797990144    0    0     0     3 601533 18608 24  1 75  0  0
 4  0  65924 153052000  35632 797990144    0    0     0     0 753726 13906 35  2 63  0  0
 4  0  65924 153576800  35632 797990144    0    0     0   215 6117 3746  2  0 98  0  0
 4  0  65924 153573632  35632 797990144    0    0     0     3 5877 2172  2  0 98  0  0
 4  0  65924 153572928  35632 797990144    0    0     0     0 6083 2482  2  0 98  0  0
 5  0  65924 153572048  35632 797990144    0    0     0   571 7189 2897  2  0 98  0  0
 4  0  65924 153580336  35632 797990144    0    0     0    74 8407 3821  2  0 98  0  0
 4  0  65924 152886304  35632 798333952    0    0     0  3188 8240 2734  1  0 98  0  0
 4  0  65924 153576352  35632 797990592    0    0     0 347932 10042 5323  2  0 98  0  0
 4  0  65924 153576416  35632 797990592    0    0     0     0 5386 1933  2  0 98  0  0
 5  0  65924 153576272  35632 797990592    0    0     0     0 6201 2676  2  0 98  0  0
 4  0  65924 153576448  35632 797990592    0    0     0     0 5847 2332  2  0 98  0  0
 8  0  65924 153545760  35632 797990592    0    0     0   142 21323 16985  2  0 98  0  0
 5  0  65924 153551968  35632 797990656    0    0     0   187 15105 17643  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0  65924 153550880  35632 797990656    0    0     0     0 13232 16469  2  0 98  0  0
 5  0  65924 153552640  35632 797990656    0    0     0  1470 12412 15226  2  0 98  0  0
 6  0  65924 153548640  35632 797990656    0    0     0    39 29164 20389  7  0 93  0  0
 4  0  65924 153551568  35632 797990656    0    0     0     0 71808 23453 20  1 79  0  0
131  0  65924 153055744  35632 797990656    0    0     0    80 154900 14655 24  1 75  0  0
 4  0  65924 153553072  35632 797990656    0    0     0    55 39776 3220  7  0 92  0  0
 4  0  65924 153553296  35632 797990656    0    0     0    57 5984 2325  2  0 98  0  0
 4  0  65924 153565248  35632 797990656    0    0     0    15 6804 3238  2  0 98  0  0
 4  0  65924 153568544  35632 797990656    0    0     0     0 7909 4668  2  0 98  0  0
 4  0  65924 153569632  35632 797990656    0    0     0  2120 6090 2697  2  0 98  0  0
 4  0  65924 153569936  35632 797990656    0    0     0     0 6624 2860  2  0 98  0  0
 4  0  65924 153569840  35632 797990656    0    0     0     0 5976 2257  2  0 98  0  0
 4  0  65924 153569952  35632 797990656    0    0     0   664 6451 3533  2  0 98  0  0
 8  0  65924 153569552  35632 797990656    0    0     0     0 5546 2339  2  0 98  0  0
 4  0  65924 153568752  35632 797990656    0    0     0     0 5704 2204  2  0 98  0  0
 4  0  65924 153567472  35632 797990656    0    0     0  1496 5498 2261  2  0 98  0  0
 4  0  65924 153598400  35632 797990656    0    0     0     0 6670 4402  2  0 98  0  0
 4  0  65924 153598064  35632 797990656    0    0     0     0 6197 3173  2  0 98  0  0
 5  0  65924 153597392  35632 797990656    0    0     0     2 5495 1990  2  0 98  0  0
 4  0  65924 153594752  35632 797990656    0    0     0     0 5904 2449  2  0 98  0  0
 5  0  65924 153594608  35632 797990656    0    0     0    16 6363 4081  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153595568  35632 797990656    0    0     0  2368 6112 2454  2  0 98  0  0
132  0  65924 153605152  35632 797990656    0    0     0    18 39784 8887  8  0 92  0  0
80  0  65924 153606032  35632 797990656    0    0     0   371 74487 17224 24  0 76  0  0
 4  0  65924 153609712  35632 797990656    0    0     0     3 91514 9334 22  1 77  0  0
 4  0  65924 153606272  35632 797990656    0    0     0     0 5594 2367  2  0 98  0  0
 4  0  65924 153598848  35632 797990720    0    0     0   142 6211 3238  2  0 98  0  0
 4  0  65924 153599824  35632 797990720    0    0     0    18 5601 2149  2  0 98  0  0
 5  0  65924 153598112  35632 797990720    0    0     0     0 5889 2451  2  0 98  0  0
 4  0  65924 153597728  35632 797990720    0    0     0     2 5535 2171  2  0 98  0  0
 4  0  65924 153597808  35632 797990720    0    0     0     0 5449 2121  2  0 98  0  0
 4  0  65924 153598496  35632 797990720    0    0     0    94 6323 3248  2  0 98  0  0
 4  0  65924 153598656  35632 797990720    0    0     0   151 5936 2658  2  0 98  0  0
 4  0  65924 153598656  35632 797990720    0    0     0     3 5434 2308  2  0 98  0  0
 4  0  65924 153597728  35632 797990720    0    0     0     0 5339 2001  2  0 98  0  0
 5  0  65924 153598736  35632 797990720    0    0     0     0 5418 2186  2  0 98  0  0
 4  0  65924 153598368  35632 797990720    0    0     0     0 6934 3709  2  0 98  0  0
 4  0  65924 153595360  35632 797990720    0    0     0   170 6765 5660  2  0 98  0  0
 4  0  65924 153595728  35632 797990784    0    0     0     0 5689 2092  2  0 98  0  0
 4  0  65924 153595776  35632 797990784    0    0     0   102 5473 2137  2  0 98  0  0
 6  0  65924 153596432  35632 797990784    0    0     0     3 6585 3347  2  0 98  0  0
 5  0  65924 152901136  35632 798337984    0    0     0 16449 57422 13566 17  1 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
132  0  65924 153596624  35632 797990528    0    0     0 331540 63169 15538 19  1 80  0  0
 4  0  65924 153596160  35632 797990528    0    0     0     0 86798 5766 17  1 82  0  0
 4  0  65924 153596576  35632 797990528    0    0     0     0 5699 2522  2  0 98  0  0
 4  0  65924 153596304  35632 797990528    0    0     0     0 5556 2324  2  0 98  0  0
 5  0  65924 153595968  35632 797990528    0    0     0     0 6068 3116  2  0 98  0  0
 5  0  65924 153593504  35632 797990528    0    0     0     0 6700 3010  2  0 98  0  0
 4  0  65924 153593312  35632 797990528    0    0     0    52 5951 2559  2  0 98  0  0
 4  0  65924 153592864  35632 797990528    0    0     0    15 5549 2239  2  0 98  0  0
 4  0  65924 153593312  35632 797990528    0    0     0     0 5674 2271  2  0 98  0  0
 4  0  65924 153593392  35632 797990528    0    0     0   401 6848 3454  2  0 98  0  0
 5  0  65924 153601936  35632 797990592    0    0     0   120 8261 4183  2  0 98  0  0
 4  0  65924 153601440  35632 797990592    0    0     0  3064 6521 2702  2  0 98  0  0
 4  0  65924 153597184  35632 797990592    0    0     0     0 5985 3769  2  0 98  0  0
 4  0  65924 153596864  35632 797990592    0    0     0   167 5533 2317  2  0 98  0  0
 4  0  65924 153595040  35632 797990592    0    0     0     3 6853 3981  2  0 98  0  0
 4  0  65924 153594304  35632 797990592    0    0     0     0 6056 2708  2  0 98  0  0
 5  0  65924 153574416  35632 797990592    0    0     0  3743 26950 24360  2  1 98  0  0
 5  0  65924 153573536  35632 797990656    0    0     0    73 48659 23330 11  1 88  0  0
139  0  65924 153572560  35632 797990656    0    0     0     0 66726 26979 17  1 83  0  0
 7  0  65924 153049296  35632 797990656    0    0     0     0 112063 26677 30  2 68  0  0
