video_id,stats.num_shots,stats.avg_shot_len_sec,stats.cuts_per_30s,stats.lighting.s_mean,stats.lighting.v_mean,stats.lighting.v_std,stats.movement_counts.static_shot,stats.movement_counts.pan_horizontal,stats.movement_counts.tilt_vertical,stats.movement_counts.dolly_in,stats.movement_counts.dolly_out,analysis.video_analysis.confidence_score,stats.editing_rhythm_guess,analysis.video_analysis.editing_rhythm,stats.lighting.quality,stats.lighting.condition,stats.lighting.color_temperature,analysis.video_analysis.color_tone,analysis.video_analysis.lighting_style,analysis.video_analysis.shot_types,analysis.video_analysis.camera_movements,analysis.video_analysis.composition_styles,analysis.video_analysis.overall_style,analysis.style_tags,label,label_str
7020393255414156552,2.0,2.967,5.028,0.384,0.33,0.291,2.0,0.0,0.0,0.0,0.0,0.3,fast,fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
7020425430473706765,4.0,5.267,4.252,0.391,0.436,0.217,4.0,0.0,0.0,0.0,0.0,0.3,moderate,moderate,medium_contrast,dim_low_light,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|medium_contrast|moderate|documentary_style|rule_of_thirds|narrative_style,1,真
7020439365021224195,3.0,2.756,7.2,0.167,0.64,0.194,2.0,1.0,0.0,0.0,0.0,0.3,fast,fast,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
7020440059090406659,1.0,91.6,0.0,0.121,0.202,0.349,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone,0,假
7020553684987809032,1.0,21.44,0.0,0.384,0.575,0.291,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style,cool_tone|dolly_in|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
7020557739868867870,13.0,6.277,4.39,0.503,0.547,0.219,7.0,1.0,1.0,1.0,2.0,0.3,moderate,moderate,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|medium_contrast|moderate|documentary_style|rule_of_thirds|narrative_style,0,假
7020632717368888615,20.0,4.36,6.48,0.141,0.494,0.254,4.0,6.0,4.0,2.0,3.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
7020635036290501921,15.0,4.616,6.017,0.454,0.423,0.245,8.0,1.0,2.0,2.0,2.0,0.3,fast,fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
7020638514916117793,20.0,3.312,8.507,0.146,0.616,0.29,9.0,3.0,7.0,0.0,1.0,0.3,very_fast,very_fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
7020638542674087206,14.0,4.863,5.685,0.119,0.561,0.163,5.0,5.0,3.0,0.0,1.0,0.3,fast,fast,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
7020645164867702055,8.0,10.983,2.384,0.527,0.595,0.196,7.0,1.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|medium_contrast|documentary_style|slow|rule_of_thirds|narrative_style,0,假
7020684985111809310,2.0,8.833,1.695,0.252,0.367,0.245,2.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
7020750371622554913,1.0,37.12,0.0,0.241,0.541,0.233,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
7021056131950857480,1.0,23.067,0.0,0.739,0.894,0.038,1.0,0.0,0.0,0.0,0.0,0.8,slow,slow,soft_low_contrast,bright_sunny,cool_tone,cool_tone,soft_low_contrast,long_shot,static_shot,symmetrical_composition,documentary_style|warm_mood,static_shot|long_shot|cool_tone|soft_low_contrast|documentary_style|warm_mood,1,真
7021067470937001254,1.0,15.117,0.0,0.133,0.221,0.308,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,slow|narrative_style|rule_of_thirds|warm_tone|documentary_style|warm_mood|high_contrast|medium_shot,0,假
7021083431903808779,2.0,44.317,0.338,0.409,0.599,0.315,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,0,假
7021093041859579150,32.0,4.002,7.191,0.256,0.55,0.275,4.0,15.0,1.0,7.0,5.0,0.3,fast,fast,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|fast|medium_shot|high_contrast|documentary_style|rule_of_thirds|narrative_style,1,真
7021151306094038307,1.0,15.5,0.0,0.43,0.534,0.277,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone,0,假
7021159338882370855,1.0,15.017,0.0,0.124,0.589,0.251,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
7021289862108122404,29.0,3.139,9.134,0.139,0.596,0.214,4.0,4.0,7.0,12.0,1.0,0.3,very_fast,very_fast,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|very_fast|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
7021306852726050052,1.0,15.117,0.0,0.069,0.216,0.313,0.0,0.0,0.0,0.0,0.0,0.7,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,warm_mood,static_shot|warm_tone|high_contrast|medium_shot|rule_of_thirds,0,假
7021333575794560288,1.0,17.041,0.0,0.166,0.4,0.265,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone,1,真
7021383978431106311,2.0,9.983,1.5,0.269,0.366,0.296,1.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
7021399162243534118,4.0,23.475,0.957,0.429,0.613,0.293,4.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,0,假
7021409894137859365,5.0,11.901,2.011,0.673,0.816,0.172,4.0,0.0,1.0,0.0,0.0,0.3,slow,slow,medium_contrast,bright_sunny,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
7021437448987102471,2.0,44.4,0.338,0.284,0.716,0.145,1.0,0.0,1.0,0.0,0.0,0.3,slow,slow,medium_contrast,bright_sunny,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
7021440042019179791,1.0,15.117,0.0,0.356,0.314,0.359,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,slow|narrative_style|rule_of_thirds|warm_tone|documentary_style|warm_mood|high_contrast|medium_shot,0,假
7021444066311179560,2.0,16.467,0.91,0.371,0.244,0.33,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
7021764129945898271,37.0,5.631,5.154,0.059,0.204,0.002,12.0,8.0,9.0,5.0,3.0,0.3,fast,fast,soft_low_contrast,dim_low_light,warm_tone,warm_tone,soft_low_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|documentary_style|warm_mood|soft_low_contrast|rule_of_thirds|narrative_style|warm_tone,1,真
7021897732549823758,1.0,30.069,0.0,0.452,0.819,0.237,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,bright_sunny,cool_tone,cool_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
7022235670324251941,1.0,50.167,0.0,0.553,0.543,0.358,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|slow|narrative_style|rule_of_thirds|documentary_style|high_contrast|medium_shot,0,假
7022452124336262414,4.0,15.11,1.486,0.212,0.635,0.15,1.0,0.0,1.0,2.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
7022645150371433732,17.0,7.624,3.684,0.137,0.475,0.171,5.0,4.0,2.0,1.0,4.0,0.3,moderate,moderate,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
7022913322009890051,1.0,13.925,0.0,0.548,0.661,0.168,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,cool_tone|medium_shot|medium_contrast|documentary_style|tilt_vertical|slow|rule_of_thirds|narrative_style,0,假
7022988623481998600,1.0,98.367,0.0,0.21,0.541,0.309,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,slow|narrative_style|rule_of_thirds|warm_tone|documentary_style|warm_mood|high_contrast|medium_shot,0,假
7022992369045851404,3.0,49.253,0.406,0.111,0.385,0.241,3.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
7023011062509260071,1.0,15.1,0.0,0.044,0.239,0.341,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
7023059343138442511,3.0,16.311,1.224,0.343,0.661,0.157,2.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
7023193130031713575,2.0,4.717,3.169,0.268,0.46,0.33,1.0,0.0,0.0,0.0,0.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
7023244925978397983,1.0,29.967,0.0,0.259,0.447,0.35,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,slow|narrative_style|rule_of_thirds|warm_tone|documentary_style|warm_mood|high_contrast|medium_shot,1,真
7023245555539184931,1.0,29.967,0.0,0.145,0.26,0.363,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,slow|narrative_style|rule_of_thirds|warm_tone|documentary_style|warm_mood|high_contrast|medium_shot,1,真
7023258320903441699,3.0,3.734,5.325,0.3,0.527,0.264,1.0,1.0,0.0,0.0,1.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
7023287644146633995,2.0,16.899,0.887,0.515,0.49,0.323,0.0,2.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,0,假
7023492285463612708,21.0,4.274,6.611,0.537,0.237,0.287,1.0,14.0,6.0,0.0,0.0,0.3,fast,fast,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|fast|medium_shot|high_contrast|documentary_style|rule_of_thirds|narrative_style,0,假
7023555587845672204,2.0,3.733,4.0,0.42,0.525,0.228,0.0,0.0,1.0,0.0,1.0,0.3,moderate,moderate,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|moderate|documentary_style|tilt_vertical|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
7023626433339641092,4.0,26.96,0.834,0.427,0.496,0.236,2.0,2.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
7023692039996919080,5.0,24.727,0.97,0.455,0.543,0.214,3.0,0.0,1.0,1.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|medium_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
7024047971012480293,17.0,9.649,2.915,0.165,0.322,0.338,6.0,10.0,0.0,0.0,1.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
7024060485381147918,13.0,6.335,4.346,0.273,0.287,0.207,4.0,6.0,2.0,1.0,0.0,0.3,moderate,moderate,medium_contrast,dim_low_light,cool_tone,cool_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|medium_shot|medium_contrast|moderate|documentary_style|rule_of_thirds|narrative_style,1,真
7024261770944531751,6.0,9.206,2.708,0.319,0.529,0.298,3.0,3.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
7024386092619025676,5.0,3.647,6.533,0.446,0.671,0.191,5.0,0.0,0.0,0.0,0.0,0.3,fast,fast,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
7024506816197365003,10.0,8.033,3.345,0.082,0.917,0.091,4.0,1.0,2.0,2.0,1.0,0.3,moderate,moderate,soft_low_contrast,bright_sunny,warm_tone,warm_tone,soft_low_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|moderate|documentary_style|warm_mood|soft_low_contrast|rule_of_thirds|narrative_style|warm_tone,1,真
7024680548287139110,1.0,8.067,0.0,0.246,0.552,0.245,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,0,假
7024722988222123302,39.0,2.467,11.666,0.426,0.363,0.172,8.0,10.0,7.0,5.0,9.0,0.3,very_fast,very_fast,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|very_fast|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
7024763407547125006,6.0,2.806,8.824,0.281,0.634,0.216,4.0,2.0,0.0,0.0,0.0,0.3,very_fast,very_fast,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
7024788820474318094,48.0,2.249,12.837,0.129,0.554,0.227,15.0,13.0,16.0,3.0,1.0,0.3,very_fast,very_fast,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,very_fast|medium_shot|medium_contrast|documentary_style|warm_mood|tilt_vertical|rule_of_thirds|narrative_style|warm_tone,1,真
7024868156531330304,1.0,19.367,0.0,0.82,0.415,0.241,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
