procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166038144  30308 772608000    0    0     0  2016 12129 4511  4  0 96  0  0
 8  0 1030464 165995632  30308 772607936    0    0     0   200 32964 23450  5  1 95  0  0
 8  0 1030464 166013536  30308 772608064    0    0     0  1813 22098 20186  3  0 96  0  0
10  0 1030464 166013088  30308 772608064    0    0     0     3 20757 19509  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1030464 166011136  30308 772608064    0    0     0     0 19616 18178  4  0 96  0  0
 8  0 1030464 166010384  30308 772608064    0    0     0   170 17627 18097  3  0 96  0  0
 6  0 1030464 166012208  30308 772608064    0    0     0    18 16924 9748  4  0 96  0  0
 7  0 1030464 166013952  30308 772608064    0    0     0   115 13682 5131  3  0 97  0  0
 6  0 1030464 166012928  30308 772608128    0    0     0    24 11514 5527  3  0 97  0  0
 6  0 1030464 166012912  30308 772608128    0    0     0     3 13200 6458  4  0 96  0  0
 6  0 1030464 166025728  30308 772608128    0    0     0     0 11400 5059  3  0 97  0  0
 6  0 1030464 166028864  30308 772608128    0    0     0   124 14860 6657  4  0 96  0  0
 7  0 1030464 166029568  30308 772608128    0    0     0     0 11328 5134  3  0 97  0  0
 7  0 1030464 166028832  30308 772608128    0    0     0   547 11534 5072  3  0 97  0  0
 6  0 1030464 166029872  30308 772608128    0    0     0    65 58222 15694 15  0 84  0  0
 6  0 1030464 166030064  30308 772608128    0    0     0  1175 82709 16719 24  0 76  0  0
 6  0 1030464 166031808  30308 772608128    0    0     0  1532 133164 17438 36  2 63  0  0
 6  0 1030464 166030688  30308 772608128    0    0     0     0 13125 5923  4  0 96  0  0
 7  0 1030464 166031168  30308 772608128    0    0     0     0 19848 5347  4  0 96  0  0
 6  0 1030464 166031648  30308 772608128    0    0     0     0 32730 5764  4  0 96  0  0
 6  0 1030464 166031696  30308 772608128    0    0     0   158 12689 4930  3  0 96  0  0
 6  0 1030464 166031360  30308 772608128    0    0     0   126 17888 5080  4  0 96  0  0
 6  0 1030464 166031232  30308 772608128    0    0     0    18 19431 6014  4  0 96  0  0
 7  0 1030464 166031680  30308 772608192    0    0     0    10 11344 4863  3  0 97  0  0
 6  0 1030464 166043440  30308 772608192    0    0     0     0 13817 5169  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166041472  30308 772608192    0    0     0     0 11769 4613  3  0 96  0  0
 6  0 1030464 166042944  30308 772608192    0    0     0  2240 13640 5151  4  0 96  0  0
 7  0 1030464 165968592  30308 772608192    0    0     0    18 12949 7012  3  0 96  0  0
 8  0 1030464 166036784  30308 772608576    0    0     0 347811 21127 9272  3  1 96  0  0
 6  0 1030464 166036208  30308 772608576    0    0     0    21 23984 5443  4  0 96  0  0
 6  0 1030464 166013216  30308 772608256    0    0     0     0 14729 4668  3  0 96  0  0
 6  0 1030464 166013952  30308 772608256    0    0     0     0 15663 4699  3  0 97  0  0
 6  0 1030464 166013760  30308 772608256    0    0     0     0 22341 5519  4  0 95  0  0
10  0 1030464 166014800  30308 772608256    0    0     0   262 66291 14632 20  1 79  0  0
 6  0 1030464 166013344  30308 772608320    0    0     0    16 13334 5881  3  0 96  0  0
 7  0 1030464 166013888  30308 772608320    0    0     0     0 14509 5452  4  0 96  0  0
 6  0 1030464 166013024  30308 772608320    0    0     0     0 16596 4647  3  0 96  0  0
 6  0 1030464 166012096  30308 772608320    0    0     0    21 18203 6303  3  0 96  0  0
133  0 1030464 166012928  30308 772608320    0    0     0    15 52470 13179 15  1 84  0  0
 6  0 1030464 166012480  30308 772608320    0    0     0    24 57972 15852 18  1 81  0  0
133  0 1030464 165503632  30308 772608320    0    0     0     0 106089 16368 27  2 72  0  0
 6  0 1030464 166011312  30308 772608320    0    0     0     0 38388 5718  9  1 90  0  0
 7  0 1030464 166011120  30308 772608320    0    0     0   260 14633 4862  4  0 96  0  0
 7  0 1030464 166008608  30308 772608384    0    0     0   285 12748 7110  3  0 96  0  0
 8  0 1030464 166008640  30308 772608384    0    0     0    23 14120 4656  4  0 96  0  0
 7  0 1030464 166008672  30308 772608384    0    0     0  3062 12013 4558  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166009776  30308 772608384    0    0     0    97 11601 4234  3  0 97  0  0
 7  0 1030464 166009936  30308 772608384    0    0     0  1643 14096 5151  4  0 96  0  0
 7  0 1030464 166008992  30308 772608384    0    0     0    21 12734 5028  3  0 96  0  0
 7  0 1030464 166008464  30308 772608384    0    0     0     0 12184 4681  3  0 97  0  0
 7  0 1030464 166009408  30308 772608384    0    0     0     0 12251 4446  4  0 96  0  0
 7  0 1030464 166008400  30308 772608384    0    0     0    64 11368 4618  3  0 97  0  0
 7  0 1030464 166009344  30308 772608384    0    0     0  1978 12812 4553  4  0 96  0  0
 7  0 1030464 166016544  30308 772608384    0    0     0    28 11911 5140  3  0 97  0  0
 8  0 1030464 166016960  30308 772608384    0    0     0     0 11393 4438  3  0 97  0  0
 7  0 1030464 166016992  30308 772608384    0    0     0     0 12368 4892  4  0 96  0  0
 7  0 1030464 166017056  30308 772608384    0    0     0   126 11912 4363  3  0 96  0  0
133  0 1030464 166018528  30308 772608384    0    0     0     0 20872 6318  6  0 93  0  0
 7  0 1030464 166014560  30308 772608384    0    0     0   132 57580 15451 19  0 81  0  0
133  0 1030464 166011296  30308 772608448    0    0     0     0 72968 20505 23  1 76  0  0
12  0 1030464 166006384  30308 772608448    0    0     0    39 95303 10184 23  2 75  0  0
 8  0 1030464 165983616  30308 772608512    0    0     0   238 36666 29286  5  1 94  0  0
 7  0 1030464 165984784  30308 772608512    0    0     0     0 17764 16891  3  0 96  0  0
 6  0 1030464 165981632  30308 772608512    0    0     0   244 18619 18971  3  0 96  0  0
 6  0 1030464 165982240  30308 772608512    0    0     0  1587 23865 18065  4  0 96  0  0
 6  0 1030464 165981936  30308 772608512    0    0     0     3 16734 13666  3  0 96  0  0
 6  0 1030464 165983056  30308 772608512    0    0     0     0 17825 6788  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 165982080  30308 772608512    0    0     0    81 20738 5250  4  0 96  0  0
 7  0 1030464 165981888  30308 772608512    0    0     0   133 26522 36042  2  0 97  0  0
 6  0 1030464 165991776  30308 772608640    0    0     0    18 9690 4595  2  0 98  0  0
 7  0 1030464 166285888  30308 772612160    0    0     0     0 9789 3736  2  0 98  0  0
 6  0 1030464 166056912  30308 772612352    0    0     0     0 18390 6002  3  0 97  0  0
 6  0 1030464 166058256  30308 772612352    0    0     0   645 11339 4332  3  0 97  0  0
 6  0 1030464 166057264  30308 772612352    0    0     0  4520 12880 5601  4  0 96  0  0
 6  0 1030464 166057264  30308 772612352    0    0     0    83 12397 4718  4  0 96  0  0
 7  0 1030464 166057584  30308 772612352    0    0     0   394 11617 4893  3  0 97  0  0
 6  0 1030464 166059136  30308 772612864    0    0     0    22 32714 11007 10  0 90  0  0
133  0 1030464 166059968  30308 772612352    0    0     0     0 88631 21692 29  1 70  0  0
 6  0 1030464 165613648  30308 772712704    0    0     0     0 88968 10020 26  2 72  0  0
 6  0 1030464 166062176  30308 772612416    0    0     0 182320 17145 6430  4  0 96  0  0
 6  0 1030464 166060032  30308 772612416    0    0     0     0 13691 5076  4  0 96  0  0
 6  0 1030464 166060112  30308 772612416    0    0     0     2 19505 5705  3  0 96  0  0
 6  0 1030464 166060144  30308 772612416    0    0     0   144 12924 4754  4  0 96  0  0
 6  0 1030464 166075312  30308 772612416    0    0     0    10 11215 4714  3  0 97  0  0
 7  0 1030464 166071936  30308 772612416    0    0     0 167508 12885 5459  3  0 97  0  0
 6  0 1030464 166071920  30308 772612416    0    0     0     0 12051 4622  4  0 96  0  0
 6  0 1030464 166071936  30308 772612416    0    0     0    93 11212 4491  3  0 97  0  0
 6  0 1030464 166071936  30308 772612416    0    0     0     0 11125 4627  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166068640  30308 772612416    0    0     0   200 12581 4846  4  0 96  0  0
 7  0 1030464 166063968  30308 772612416    0    0     0    80 13458 6069  3  0 97  0  0
 6  0 1030464 166100576  30308 772612416    0    0     0     0 12461 4677  4  0 96  0  0
 6  0 1030464 166067472  30308 772612416    0    0     0     0 11495 4419  3  0 97  0  0
 6  0 1030464 166066832  30308 772612416    0    0     0     0 11059 4114  3  0 97  0  0
 6  0 1030464 166067232  30308 772612416    0    0     0     0 74350 18039 24  0 75  0  0
 8  0 1030464 166065056  30308 772612480    0    0     0    34 66160 18942 20  0 80  0  0
 7  0 1030464 166095216  30308 772612480    0    0     0     0 111055 12026 28  2 71  0  0
 7  0 1030464 166095168  30308 772612480    0    0     0     0 10691 4182  3  0 97  0  0
 7  0 1030464 166095088  30308 772612480    0    0     0    21 12204 4611  4  0 96  0  0
 6  0 1030464 166095072  30308 772612480    0    0     0    13 12290 5600  3  0 97  0  0
 6  0 1030464 166095056  30308 772612480    0    0     0  1640 20706 4801  3  0 97  0  0
 6  0 1030464 166095136  30308 772612480    0    0     0     0 17361 4517  4  0 96  0  0
 6  0 1030464 166095168  30308 772612480    0    0     0     0 21227 4198  3  0 97  0  0
 7  0 1030464 166093840  30308 772612480    0    0     0     0 19603 6235  3  0 96  0  0
 7  0 1030464 166093296  30308 772612480    0    0     0   150 14890 6687  4  0 96  0  0
 6  0 1030464 166093296  30308 772612544    0    0     0   333 11498 4753  3  0 97  0  0
 6  0 1030464 166093296  30308 772612544    0    0     0  2047 10863 4221  3  0 97  0  0
 6  0 1030464 166093472  30308 772612544    0    0     0  3204 12736 5067  4  0 96  0  0
 6  0 1030464 166093648  30308 772612544    0    0     0     0 11343 4798  3  0 97  0  0
 6  0 1030464 166093648  30308 772612544    0    0     0   161 12714 5602  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166093472  30308 772612544    0    0     0     3 11256 4536  3  0 97  0  0
 6  0 1030464 166093200  30308 772612544    0    0     0    96 11305 6014  3  0 97  0  0
 6  0 1030464 166093344  30308 772612544    0    0     0    72 17247 6197  5  0 95  0  0
 6  0 1030464 166093376  30308 772612544    0    0     0     0 74119 19655 24  0 75  0  0
47  0 1030464 166101056  30308 772612544    0    0     0    12 65064 17899 21  0 79  0  0
 6  0 1030464 166102656  30308 772612544    0    0     0     0 86233 9202 24  2 74  0  0
134  0 1030464 166102752  30308 772612544    0    0     0  1677 12562 5343  3  0 96  0  0
 6  0 1030464 166102016  30308 772612544    0    0     0    21 11724 5068  3  0 97  0  0
 7  0 1030464 166101968  30308 772612544    0    0     0     0 10957 4773  3  0 97  0  0
 6  0 1030464 166098400  30308 772612544    0    0     0     0 13382 6343  4  0 96  0  0
 6  0 1030464 166097424  30308 772612544    0    0     0     0 11654 5408  3  0 97  0  0
 6  0 1030464 166074016  30308 772612736    0    0     0   356 32208 23498  4  1 96  0  0
 7  0 1030464 166070496  30308 772612672    0    0     0    95 19441 18282  4  0 96  0  0
 9  0 1030464 166070464  30308 772612672    0    0     0     0 18022 18607  3  0 96  0  0
 7  0 1030464 166069584  30308 772612672    0    0     0     0 26526 20443  4  0 95  0  0
 6  0 1030464 166053520  30308 772612672    0    0     0  1640 20417 17856  3  0 96  0  0
 6  0 1030464 166336880  30308 772613248    0    0     0     0 26662 16585  2  1 97  0  0
 6  0 1030464 166337280  30308 772613248    0    0     0  1188 10504 4446  2  0 98  0  0
 6  0 1030464 165998336  30308 772613696    0    0     0    82 18181 6851  3  0 97  0  0
 7  0 1030464 165634960  30308 772627840    0    0     0    21 12626 5230  3  0 97  0  0
 6  0 1030464 166009072  30308 772613568    0    0     0 347800 30726 10660  8  0 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
262  0 1030464 166015008  30308 772613696    0    0     0     0 88106 22258 28  1 71  0  0
 6  0 1030464 166016976  30308 772613696    0    0     0     0 90404 13362 28  2 70  0  0
 6  0 1030464 166016224  30308 772613696    0    0     0   650 12554 4972  3  0 97  0  0
 7  0 1030464 166016304  30308 772613696    0    0     0     0 14999 4967  3  0 97  0  0
 6  0 1030464 166017152  30308 772613696    0    0     0   487 13380 6534  4  0 96  0  0
 6  0 1030464 166016032  30308 772613696    0    0     0    26 12887 5303  4  0 96  0  0
 6  0 1030464 166017088  30308 772613696    0    0     0   319 14899 4772  4  0 96  0  0
 6  0 1030464 166016144  30308 772613696    0    0     0     0 33500 5444  4  0 96  0  0
 6  0 1030464 166016784  30308 772613696    0    0     0     0 26583 5361  4  0 96  0  0
 6  0 1030464 165993008  30308 772613760    0    0     0   159 11860 6034  3  0 97  0  0
 6  0 1030464 165992416  30308 772613760    0    0     0     3 12362 4943  4  0 96  0  0
 6  0 1030464 165991968  30308 772613760    0    0     0    16 10876 4050  3  0 97  0  0
133  0 1030464 165992944  30308 772613760    0    0     0     0 11534 4537  3  0 97  0  0
 6  0 1030464 166022720  30308 772613760    0    0     0    10 13354 6485  4  0 96  0  0
 6  0 1030464 166011728  30308 772613760    0    0     0     0 11505 5021  3  0 97  0  0
 6  0 1030464 166058736  30308 772615744    0    0     0     0 14114 6758  4  0 96  0  0
 7  0 1030464 166029856  30308 772615808    0    0     0  3590 12214 4600  3  0 97  0  0
 6  0 1030464 166025184  30308 772615808    0    0     0     0 13514 4613  3  0 97  0  0
 6  0 1030464 166023936  30308 772615808    0    0     0   162 15624 5494  4  0 95  0  0
51  0 1030464 166021344  30308 772615808    0    0     0     0 94545 19422 28  0 72  0  0
 7  0 1030464 165300272  30308 772615808    0    0     0     0 153354 16181 33  2 65  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166022144  30308 772615808    0    0     0     0 14458 5247  4  0 96  0  0
 7  0 1030464 166022080  30308 772615808    0    0     0    96 11135 4277  3  0 97  0  0
 7  0 1030464 166022080  30308 772615808    0    0     0    83 11270 4453  3  0 97  0  0
 6  0 1030464 166019280  30308 772615872    0    0     0     3 16176 6601  4  0 96  0  0
 6  0 1030464 166019440  30308 772615872    0    0     0     0 14959 4841  3  0 97  0  0
134  0 1030464 166020608  30308 772615872    0    0     0     0 15352 4485  3  0 97  0  0
 7  0 1030464 166020528  30308 772615872    0    0     0    64 13770 4547  3  0 97  0  0
 8  0 1030464 166020672  30308 772615872    0    0     0   135 12613 6240  3  0 97  0  0
 6  0 1030464 166019424  30308 772615872    0    0     0     0 13060 5159  4  0 96  0  0
 6  0 1030464 166019824  30308 772615872    0    0     0     0 11937 5838  3  0 97  0  0
 7  0 1030464 166020320  30308 772615872    0    0     0     0 11030 4150  3  0 97  0  0
 6  0 1030464 166016512  30308 772615872    0    0     0     0 13123 5051  4  0 96  0  0
 6  0 1030464 166016032  30308 772615872    0    0     0  2026 11917 5703  3  0 97  0  0
 6  0 1030464 166016496  30308 772615872    0    0     0   322 38701 10877 12  0 88  0  0
134  0 1030464 166016992  30308 772615872    0    0     0    71 76232 18742 25  0 74  0  0
 7  0 1030464 166019088  30308 772615872    0    0     0  3271 121445 15658 33  2 65  0  0
 7  0 1030464 166018160  30308 772615872    0    0     0     0 13904 6307  3  0 97  0  0
 8  0 1030464 166017824  30308 772615936    0    0     0   148 12378 5498  3  0 97  0  0
 6  0 1030464 166018288  30308 772615936    0    0     0   144 14452 4731  4  0 96  0  0
 6  0 1030464 166017392  30308 772615936    0    0     0    57 11317 4526  3  0 97  0  0
